row,file,s_file,name,s_name,profile,first_statement,locals,numparms,parm_start,parm_size
239,ac.qc,5335,Create_chasecam,5395,0,6662,1,0,5218,00000000
240,ac.qc,5335,Check_minsmaxs,5411,0,6712,0,1,5240,10000000
241,ac.qc,5335,Throw_ACgib,5435,0,6747,0,0,5262,00000000
242,ac.qc,5335,AC_Explode,5447,0,6789,0,0,5282,00000000
243,ac.qc,5335,AC_Obituary,6027,0,6821,4,2,5286,11000000
244,ac.qc,5335,AC_aim,6039,0,6981,17,2,5391,11000000
245,ac.qc,5335,AC_aim2,6046,0,7134,17,2,5538,11000000
246,ac.qc,5335,T_ACTouch,6146,0,7289,4,0,5686,00000000
247,ac.qc,5335,AC_Fall,6156,0,7542,9,0,5836,00000000
248,ac.qc,5335,AC_Die,6164,0,7581,0,0,5876,00000000
249,he.qc,6171,T_HETouch,6189,0,7606,4,0,5884,00000000
250,he.qc,6171,HE_Fall,6210,0,7835,9,0,6010,00000000
251,he.qc,6171,HE_Die,6218,0,7873,0,0,6052,00000000
252,plane.qc,6225,jet_sound,6387,0,7898,3,0,6059,00000000
253,plane.qc,6225,plane_upright,6397,0,8009,4,0,6099,00000000
254,plane.qc,6225,Turn_plane,6411,0,8058,16,4,6134,31110000
255,plane.qc,6225,Steer_plane,6422,0,8218,8,3,6230,11100000
256,plane.qc,6225,Check_startlanded,6434,0,8373,1,0,6346,00000000
257,plane.qc,6225,setplanespeed,6452,0,8409,4,3,6379,11100000
258,ground.qc,6466,gv_tilt,6476,0,8443,21,0,6405,00000000
259,ground.qc,6466,hv_tilt,6484,0,8611,22,1,6606,10000000
260,ground.qc,6466,Turn_groundveh,6492,0,8803,21,3,6817,31100000
261,ground.qc,6466,Steer_groundveh,6507,0,9127,7,2,7063,11000000
262,ground.qc,6466,Turn_hover,6523,0,9287,22,3,7160,31100000
263,ground.qc,6466,Steer_hover,6534,0,9612,7,2,7400,11000000
264,ground.qc,6466,GV_aim,6546,0,9729,16,2,7471,11000000
265,ground.qc,6466,GV_Die,6553,0,9871,0,0,7610,00000000
266,plane1.qc,6560,ac1_currentammo,6639,0,9896,0,0,7621,00000000
267,plane1.qc,6560,ac1_steer,6690,0,9932,16,0,7646,00000000
268,plane1.qc,6560,ac1_attack,6700,0,10164,7,0,7809,00000000
269,plane1.qc,6560,start_aircraft1,6711,0,10430,2,0,8045,00000000
270,plane2.qc,6727,ac2_currentammo,6772,0,10512,0,0,8094,00000000
271,plane2.qc,6727,ac2_steer,6842,0,10548,15,0,8117,00000000
272,plane2.qc,6727,ac2_attack,6852,0,10792,7,0,8279,00000000
273,plane2.qc,6727,start_aircraft2,6863,0,11030,2,0,8495,00000000
274,plane3.qc,6879,ac3_currentammo,6906,0,11112,0,0,8545,00000000
275,plane3.qc,6879,ac3_steer,6922,0,11148,15,0,8567,00000000
276,plane3.qc,6879,ac3_attack,6932,0,11410,7,0,8772,00000000
277,plane3.qc,6879,start_aircraft3,6943,0,11657,2,0,8970,00000000
278,plane4.qc,6959,ac4_currentammo,6969,0,11739,0,0,9019,00000000
279,plane4.qc,6959,ac4_steer,7020,0,11775,15,0,9040,00000000
280,plane4.qc,6959,ac4_attack,7030,0,12012,7,0,9197,00000000
