row,name,s_name,ofs,type,typename
729,globaldef000729,75967,621,32770,
730,globaldef000730,75983,622,32770,
731,globaldef000734,75999,623,32770,
732,globaldef000735,76015,624,32770,
733,globaldef000736,76031,625,32770,
734,globaldef000737,76047,626,32770,
735,globaldef000738,76063,627,32770,
736,globaldef000739,76079,628,32770,
737,globaldef000740,76095,629,32770,
738,globaldef000741,76111,630,32770,
739,globaldef000742,76127,631,32770,
740,globaldef000743,76143,632,32770,
741,globaldef000744,76159,633,32770,
742,globaldef000745,76175,634,32770,
743,globaldef000746,76191,635,32770,
744,globaldef000747,76207,636,32770,
745,globaldef000748,76223,637,32770,
746,globaldef000749,76239,638,32770,
747,globaldef000750,76255,639,32770,
748,globaldef000751,76271,640,32770,
749,globaldef000752,76287,641,32770,
750,globaldef000753,76303,642,32770,
751,globaldef000754,76319,643,32770,
752,globaldef000755,76335,644,32770,
753,globaldef000756,76351,645,32770,
754,globaldef000757,76367,646,32770,
755,globaldef000758,76383,647,32770,
756,globaldef000759,76399,648,32770,
757,globaldef000760,76415,649,32770,
758,globaldef000761,76431,650,32770,
759,globaldef000762,76447,651,32770,
760,globaldef000763,76463,652,32770,
761,globaldef000764,76479,653,32770,
762,globaldef000765,76495,654,32770,
763,globaldef000766,76511,655,32770,
764,globaldef000767,76527,656,32770,
765,globaldef000768,76543,657,32770,
766,globaldef000769,76559,658,32770,
767,globaldef000771,76575,659,32770,
768,globaldef000772,76591,660,32770,
769,globaldef000773,76607,661,32770,
770,globaldef000774,76623,662,32770,
771,globaldef000775,76639,663,32770,
772,globaldef000776,76655,664,32770,
773,globaldef000777,76671,665,32770,
774,globaldef000778,76687,666,32770,
775,globaldef000779,76703,667,32770,
776,globaldef000780,76719,668,32770,
777,globaldef000781,76735,669,32770,
778,globaldef000782,76751,670,32770,
779,globaldef000783,76767,671,32770,
780,globaldef000784,76783,672,32770,
781,globaldef000785,76799,673,32770,
782,globaldef000786,76815,674,32770,
783,globaldef000787,76831,675,32770,
784,globaldef000788,76847,676,32770,
785,globaldef000789,76863,677,32770,
786,globaldef000790,76879,678,32770,
787,globaldef000791,76895,679,32770,
788,globaldef000792,76911,680,32770,
789,globaldef000793,76927,681,32770,
790,globaldef000794,76943,682,32770,
791,globaldef000795,76959,683,32770,
792,globaldef000796,76975,684,32770,
793,globaldef000797,76991,685,32770,
794,globaldef000799,77007,686,32770,
795,globaldef000800,77023,687,32770,
796,globaldef000801,77039,688,32770,
797,globaldef000802,77055,689,32770,
798,globaldef000803,77071,690,32770,
799,globaldef000804,77087,691,32770,
800,globaldef000805,77103,692,32770,
801,globaldef000810,77119,693,32772,
802,globaldef000811,77135,694,32772,
803,globaldef000812,77151,695,32772,
804,globaldef000813,77167,696,32772,
805,globaldef000814,77183,697,32772,
806,globaldef000815,77199,698,32772,
807,globaldef000816,77215,699,32772,
808,globaldef000817,77231,700,32772,
809,globaldef000818,77247,701,32772,
810,globaldef000819,77263,702,32772,
811,bot_stuffcmd,77279,703,6,void()
812,func000064,77292,704,6,void()
813,globaldef000823,77303,7735,4,entity
814,globaldef000824,77319,7736,1,string
815,bot_centerprint,77335,705,6,void()
816,bot_centerprint2,77351,706,6,void()
817,bot_centerprint3,77368,707,6,void()
818,bot_centerprint4,77385,708,6,void()
819,bot_centerprint5,77402,709,6,void()
820,bot_centerprint6,77419,710,6,void()
821,bot_centerprint7,77436,711,6,void()
822,centerprint,77453,712,6,void()
823,globaldef000833,77465,7737,4,entity
824,globaldef000834,77481,7738,1,string
825,globaldef000836,77497,7739,4,entity
826,globaldef000837,77513,7740,1,string
827,globaldef000838,77529,7741,1,string
828,func000074,77545,713,6,void()
829,globaldef000840,77556,7742,4,entity
830,globaldef000841,77572,7743,1,string
831,globaldef000842,77588,7744,1,string
832,globaldef000843,77604,7745,1,string
833,globaldef000845,77620,7746,4,entity
834,globaldef000846,77636,7747,1,string
835,globaldef000847,77652,7748,1,string
836,globaldef000848,77668,7749,1,string
837,globaldef000849,77684,7750,1,string
838,func000076,77700,714,6,void()
839,globaldef000851,77711,7751,4,entity
840,globaldef000852,77727,7752,1,string
841,globaldef000853,77743,7753,1,string
842,globaldef000854,77759,7754,1,string
843,globaldef000855,77775,7755,1,string
844,globaldef000856,77791,7756,1,string
845,globaldef000858,77807,7757,4,entity
846,globaldef000859,77823,7758,1,string
847,globaldef000860,77839,7759,1,string
848,globaldef000861,77855,7760,1,string
849,globaldef000862,77871,7761,1,string
850,globaldef000863,77887,7762,1,string
851,globaldef000864,77903,7763,1,string
852,globaldef000866,77919,7764,4,entity
853,globaldef000867,77935,7765,1,string
854,globaldef000868,77951,7766,1,string
855,globaldef000869,77967,7767,1,string
856,globaldef000870,77983,7768,1,string
857,globaldef000871,77999,7769,1,string
858,globaldef000872,78015,7770,1,string
859,globaldef000873,78031,7771,1,string
860,bprint2,78047,715,6,void()
861,bprint3,78055,716,6,void()
862,bprint5,78063,717,6,void()
863,bprint6,78071,718,6,void()
864,bprint7,78079,719,6,void()
865,bot_sprint,78087,720,6,void()
866,bot_sprint2,78098,721,6,void()
867,bot_sprint3,78110,722,6,void()
868,bot_sprint4,78122,723,6,void()
869,bot_sprint5,78134,724,6,void()
870,bot_sprint6,78146,725,6,void()
871,bot_sprint7,78158,726,6,void()
872,func000092,78170,727,6,void()
873,globaldef000888,78181,7772,4,entity
874,globaldef000889,78197,7773,1,string
875,func000093,78213,728,6,void()
876,globaldef000891,78224,7774,4,entity
877,globaldef000892,78240,7775,1,string
878,globaldef000893,78256,7776,1,string
879,func000094,78272,729,6,void()
880,globaldef000895,78283,7777,4,entity
881,globaldef000896,78299,7778,1,string
882,globaldef000897,78315,7779,1,string
883,globaldef000898,78331,7780,1,string
884,globaldef000900,78347,7781,4,entity
885,globaldef000901,78363,7782,1,string
886,globaldef000902,78379,7783,1,string
887,globaldef000903,78395,7784,1,string
888,globaldef000904,78411,7785,1,string
889,globaldef000906,78427,7786,4,entity
890,globaldef000907,78443,7787,1,string
891,globaldef000908,78459,7788,1,string
892,globaldef000909,78475,7789,1,string
893,globaldef000910,78491,7790,1,string
894,globaldef000911,78507,7791,1,string
895,globaldef000913,78523,7792,4,entity
896,globaldef000914,78539,7793,1,string
897,globaldef000915,78555,7794,1,string
898,globaldef000916,78571,7795,1,string
899,globaldef000917,78587,7796,1,string
900,globaldef000918,78603,7797,1,string
901,globaldef000919,78619,7798,1,string
902,globaldef000921,78635,7799,4,entity
903,globaldef000922,78651,7800,1,string
904,globaldef000923,78667,7801,1,string
905,globaldef000924,78683,7802,1,string
906,globaldef000925,78699,7803,1,string
907,globaldef000926,78715,7804,1,string
908,globaldef000927,78731,7805,1,string
909,globaldef000928,78747,7806,1,string
910,objerror3,78763,730,6,void()
911,IMMEDIATE,70014,731,1,string
912,func002289,78773,732,6,void()
913,func002290,78784,733,6,void()
914,func002291,78795,734,6,void()
915,func002292,78806,735,6,void()
916,func002293,78817,736,6,void()
917,func002294,78828,737,6,void()
918,func002295,78839,738,6,void()
919,func002296,78850,739,6,void()
920,func002297,78861,740,6,void()
921,func002299,78872,741,6,void()
922,func002300,78883,742,6,void()
923,func002298,78894,743,6,void()
924,func002301,78905,744,6,void()
925,func002302,78916,745,6,void()
926,func002303,78927,746,6,void()
927,func002304,78938,747,6,void()
928,func002305,78949,748,6,void()
929,func002306,78960,749,6,void()
930,func002307,78971,750,6,void()
931,func002308,78982,751,6,void()
932,func002309,78993,752,6,void()
933,func002310,79004,753,6,void()
934,func002311,79015,754,6,void()
935,func002312,79026,755,6,void()
936,func002313,79037,756,6,void()
937,func002314,79048,757,6,void()
938,func002315,79059,758,6,void()
939,func002316,79070,759,6,void()
940,func002317,79081,760,6,void()
941,func002318,79092,761,6,void()
942,func002319,79103,762,6,void()
943,func002320,79114,763,6,void()
944,func002321,79125,764,6,void()
945,func002322,79136,765,6,void()
946,func002323,79147,766,6,void()
947,func002324,79158,767,6,void()
948,func002325,79169,768,6,void()
949,func002326,79180,769,6,void()
950,func002327,79191,770,6,void()
951,func002328,79202,771,6,void()
952,func002329,79213,772,6,void()
953,func002338,79224,773,6,void()
954,func002339,79235,774,6,void()
955,func002340,79246,775,6,void()
956,func002341,79257,776,6,void()
957,func002342,79268,777,6,void()
958,func002255,79279,778,6,void()
959,func002261,79290,779,6,void()
960,func002257,79301,780,6,void()
961,func002259,79312,781,6,void()
962,func002260,79323,782,6,void()
963,func002262,79334,783,6,void()
964,func002263,79345,784,6,void()
965,func002264,79356,785,6,void()
966,func002265,79367,786,6,void()
967,func002266,79378,787,6,void()
968,func002267,79389,788,6,void()
969,func002268,79400,789,6,void()
970,func002273,79411,790,6,void()
971,func002277,79422,791,6,void()
972,func002349,79433,792,6,void()
973,func002350,79444,793,6,void()
974,func002357,79455,794,6,void()
975,func002365,79466,795,6,void()
976,func002360,79477,796,6,void()
977,func002361,79488,797,6,void()
978,func002363,79499,798,6,void()
979,func002359,79510,799,6,void()
980,func002364,79521,800,6,void()
981,func002358,79532,801,6,void()
982,func002356,79543,802,6,void()
983,func002366,79554,803,6,void()
984,func002367,79565,804,6,void()
985,func002368,79576,805,6,void()
986,func002369,79587,806,6,void()
987,func002370,79598,807,6,void()
988,func002371,79609,808,6,void()
989,func002374,79620,809,6,void()
990,func002375,79631,810,6,void()
991,func002376,79642,811,6,void()
992,func002378,79653,812,6,void()
993,func002377,79664,813,6,void()
994,func002379,79675,814,6,void()
995,func002373,79686,815,6,void()
996,func002372,79697,816,6,void()
997,func002380,79708,817,6,void()
998,func002278,79719,818,6,void()
999,func002279,79730,819,6,void()
1000,func002280,79741,820,6,void()
1001,func002281,79752,821,6,void()
1002,func002282,79763,822,6,void()
1003,func002283,79774,823,6,void()
1004,func002284,79785,824,6,void()
1005,func002286,79796,825,6,void()
1006,func002388,79807,826,6,void()
1007,func002391,79818,827,6,void()
1008,func002392,79829,828,6,void()
1009,func002397,79840,829,6,void()
1010,func002399,79851,830,6,void()
1011,func002410,79862,831,6,void()
1012,func002417,79873,832,6,void()
1013,func002421,79884,833,6,void()
1014,func002423,79895,834,6,void()
1015,func002425,79906,835,6,void()
1016,func002422,79917,836,6,void()
1017,func002427,79928,837,6,void()
1018,func002428,79939,838,6,void()
1019,func002424,79950,839,6,void()
1020,func002429,79961,840,6,void()
1021,func002426,79972,841,6,void()
1022,func002456,79983,842,6,void()
1023,func002457,79994,843,6,void()
1024,func002458,80005,844,6,void()
1025,func002459,80016,845,6,void()
1026,func002460,80027,846,6,void()
1027,func002461,80038,847,6,void()
1028,func002462,80049,848,6,void()
1029,func002463,80060,849,6,void()
1030,func002466,80071,850,6,void()
1031,func002467,80082,851,6,void()
1032,func002453,80093,852,6,void()
1033,func002454,80104,853,6,void()
1034,func002455,80115,854,6,void()
1035,func002442,80126,855,6,void()
1036,func002444,80137,856,6,void()
1037,func002445,80148,857,6,void()
1038,func002446,80159,858,6,void()
1039,func002468,80170,859,6,void()
1040,func002474,80181,860,6,void()
1041,func002470,80192,861,6,void()
1042,func002471,80203,862,6,void()
1043,func002472,80214,863,6,void()
1044,func002473,80225,864,6,void()
1045,func002482,80236,865,6,void()
1046,func002483,80247,866,6,void()
1047,func002489,80258,867,6,void()
1048,func002491,80269,868,6,void()
1049,func002492,80280,869,6,void()
1050,func002497,80291,870,6,void()
1051,func002498,80302,871,6,void()
1052,func002499,80313,872,6,void()
1053,func002500,80324,873,6,void()
1054,func002502,80335,874,6,void()
1055,func002504,80346,875,6,void()
1056,func002505,80357,876,6,void()
1057,func002507,80368,877,6,void()
1058,func002509,80379,878,6,void()
1059,func002512,80390,879,6,void()
1060,func002510,80401,880,6,void()
1061,func002514,80412,881,6,void()
1062,func002516,80423,882,6,void()
1063,func002518,80434,883,6,void()
1064,func002519,80445,884,6,void()
1065,func002501,80456,885,6,void()
1066,func002503,80467,886,6,void()
1067,func002506,80478,887,6,void()
1068,func002508,80489,888,6,void()
1069,func002513,80500,889,6,void()
1070,func002511,80511,890,6,void()
1071,func002515,80522,891,6,void()
1072,func002517,80533,892,6,void()
1073,func002520,80544,893,6,void()
1074,func002521,80555,894,6,void()
1075,func002522,80566,895,6,void()
1076,func002523,80577,896,6,void()
1077,func002524,80588,897,6,void()
1078,func002525,80599,898,6,void()
1079,func002526,80610,899,6,void()
1080,func002532,80621,900,6,void()
1081,func002536,80632,901,6,void()
1082,func002540,80643,902,6,void()
1083,func002544,80654,903,6,void()
1084,func002548,80665,904,6,void()
1085,func002550,80676,905,6,void()
1086,func002552,80687,906,6,void()
1087,func002571,80698,907,6,void()
1088,func002637,80709,908,6,void()
1089,func002638,80720,909,6,void()
1090,func002640,80731,910,6,void()
1091,func002641,80742,911,6,void()
1092,func002642,80753,912,6,void()
1093,func002643,80764,913,6,void()
1094,func002644,80775,914,6,void()
1095,func002645,80786,915,6,void()
1096,func002646,80797,916,6,void()
1097,func002647,80808,917,6,void()
1098,func002657,80819,918,6,void()
1099,func002660,80830,919,6,void()
1100,func002661,80841,920,6,void()
1101,func002662,80852,921,6,void()
1102,func002663,80863,922,6,void()
1103,func002668,80874,923,6,void()
1104,func002669,80885,924,6,void()
1105,func002670,80896,925,6,void()
1106,func002673,80907,926,6,void()
1107,func002680,80918,927,6,void()
1108,func002675,80929,928,6,void()
1109,func002686,80940,929,6,void()
1110,func002676,80951,930,6,void()
1111,func002677,80962,931,6,void()
1112,func002683,80973,932,6,void()
1113,func002685,80984,933,6,void()
1114,func002689,80995,934,6,void()
1115,func002687,81006,935,6,void()
1116,func002688,81017,936,6,void()
1117,func002691,81028,937,6,void()
1118,func002692,81039,938,6,void()
1119,func002738,81050,939,6,void()
1120,func002739,81061,940,6,void()
1121,func002748,81072,941,6,void()
1122,func002704,81083,942,6,void()
1123,func002719,81094,943,6,void()
1124,func002708,81105,944,6,void()
1125,func000366,81116,945,6,void()
1126,func000365,81127,946,6,void()
1127,func000364,81138,947,6,void()
1128,func000362,81149,948,6,void()
1129,func000356,81160,949,6,void()
1130,func000353,81171,950,6,void()
1131,func000372,81182,951,6,void()
1132,globaldef001160,81193,952,32770,
1133,globaldef001161,81209,953,32770,
1134,globaldef001162,81225,954,32770,
1135,globaldef001163,81241,955,32770,
1136,globaldef001164,81257,956,32770,
1137,globaldef001165,81273,957,32770,
1138,globaldef001166,81289,958,32770,
1139,globaldef001167,81305,959,32770,
1140,func000106,81321,960,6,void()
1141,globaldef001169,81332,7807,4,entity
1142,IMMEDIATE,70014,961,1,string
1143,IMMEDIATE,70014,962,1,string
1144,func000107,81348,963,6,void()
1145,globaldef001173,81359,7808,4,entity
1146,camcenterprint6,81375,964,6,void()
1147,func000115,81391,965,6,void()
1148,globaldef001182,81402,7809,4,entity
1149,globaldef001183,81418,7810,1,string
1150,globaldef001184,81434,7811,1,string
1151,globaldef001185,81450,7812,1,string
1152,IMMEDIATE,70014,966,1,string
1153,IMMEDIATE,70014,967,1,string
1154,IMMEDIATE,70014,968,1,string
1155,IMMEDIATE,70014,969,1,string
1156,IMMEDIATE,70014,970,1,string
1157,func000116,81466,971,6,void()
1158,globaldef001192,81477,7813,2,float
1159,globaldef001193,81493,7814,2,float
1160,IMMEDIATE,70014,972,2,float
1161,func000117,81509,973,6,void()
1162,globaldef001196,81520,7815,2,float
1163,IMMEDIATE,70014,974,2,float
1164,IMMEDIATE,70014,975,2,float
1165,IMMEDIATE,70014,976,2,float
1166,func000118,81536,977,6,void()
1167,globaldef001201,81547,7816,3,vector
1168,func000119,81563,978,6,void()
1169,globaldef001206,81574,7819,4,entity
1170,globaldef001207,81590,7820,3,vector
1171,func000120,81606,979,6,void()
1172,globaldef001212,81617,7823,4,entity
1173,globaldef001213,81633,7824,4,entity
1174,globaldef001214,81649,7825,3,vector
1175,globaldef001218,81665,7828,2,float
1176,globaldef001219,81681,7829,2,float
1177,func000121,81697,980,6,void()
1178,globaldef001221,81708,7830,2,float
1179,globaldef001222,81724,7831,2,float
1180,globaldef001224,81740,7832,2,float
1181,globaldef001225,81756,7833,2,float
1182,func000122,81772,981,6,void()
1183,globaldef001227,81783,7834,2,float
1184,globaldef001228,81799,7835,2,float
1185,globaldef001229,81815,7836,2,float
1186,globaldef001230,81831,7837,2,float
1187,globaldef001231,81847,7838,2,float
1188,globaldef001232,81863,7839,2,float
1189,globaldef001233,81879,7840,2,float
1190,globaldef001234,81895,7841,2,float
1191,globaldef001235,81911,7842,2,float
1192,globaldef001236,81927,7843,2,float
1193,globaldef001237,81943,7844,3,vector
1194,func000123,81959,982,6,void()
1195,globaldef001242,81970,7847,3,vector
1196,globaldef001246,81986,7850,3,vector
1197,globaldef001250,82002,7853,3,vector
1198,globaldef001254,82018,7856,2,float
1199,IMMEDIATE,70014,983,2,float
1200,IMMEDIATE,70014,984,2,float
1201,IMMEDIATE,70014,985,2,float
1202,IMMEDIATE,70014,986,2,float
1203,func000124,82034,987,6,void()
1204,globaldef001260,82045,7857,2,float
1205,globaldef001261,82061,7858,2,float
1206,globaldef001262,82077,7859,3,vector
1207,globaldef001266,82093,7862,3,vector
1208,globaldef001270,82109,7865,2,float
1209,IMMEDIATE,70014,988,2,float
1210,IMMEDIATE,70014,989,2,float
1211,func000125,82125,990,6,void()
1212,func000126,82136,991,6,void()
1213,func000127,82147,992,6,void()
1214,IMMEDIATE,70014,993,1,string
1215,func000128,82158,994,6,void()
1216,globaldef001278,82169,7866,4,entity
1217,globaldef001279,82185,7867,3,vector
1218,func000129,82201,995,6,void()
1219,globaldef001284,82212,7870,4,entity
1220,globaldef001285,82228,7871,2,float
1221,globaldef001286,82244,7872,2,float
1222,globaldef001287,82260,7873,3,vector
1223,IMMEDIATE,70014,996,2,float
1224,IMMEDIATE,70014,997,1,string
1225,IMMEDIATE,70014,998,2,float
1226,IMMEDIATE,70014,999,2,float
1227,func000130,82276,1000,6,void()
1228,globaldef001305,82287,7876,3,vector
1229,globaldef001309,82303,7879,3,vector
1230,IMMEDIATE,70014,1001,2,float
1231,func000131,82319,1002,6,void()
1232,globaldef001315,82330,7882,3,vector
1233,func000132,82346,1003,6,void()
1234,IMMEDIATE,70014,1004,2,float
1235,func000133,82357,1005,6,void()
1236,globaldef001322,82368,7885,2,float
1237,globaldef001323,82384,7886,4,entity
1238,IMMEDIATE,70014,1006,1,string
1239,func000134,82400,1007,6,void()
1240,globaldef001326,82411,7887,2,float
1241,globaldef001327,82427,7888,4,entity
1242,func000135,82443,1008,6,void()
1243,globaldef001329,82454,7889,2,float
1244,globaldef001330,82470,7890,4,entity
1245,func000136,82486,1009,6,void()
1246,globaldef001332,82497,7891,2,float
1247,globaldef001333,82513,7892,4,entity
1248,IMMEDIATE,70014,1010,2,float
1249,IMMEDIATE,70014,1011,2,float
1250,IMMEDIATE,70014,1012,2,float
1251,IMMEDIATE,70014,1013,2,float
1252,IMMEDIATE,70014,1014,1,string
1253,IMMEDIATE,70014,1015,2,float
1254,IMMEDIATE,70014,1016,2,float
1255,IMMEDIATE,70014,1017,2,float
1256,IMMEDIATE,70014,1018,2,float
1257,IMMEDIATE,70014,1019,2,float
1258,IMMEDIATE,70014,1020,1,string
1259,IMMEDIATE,70014,1021,2,float
1260,IMMEDIATE,70014,1022,2,float
1261,IMMEDIATE,70014,1023,2,float
1262,IMMEDIATE,70014,1024,2,float
1263,IMMEDIATE,70014,1025,2,float
1264,IMMEDIATE,70014,1026,2,float
1265,IMMEDIATE,70014,1027,2,float
1266,IMMEDIATE,70014,1028,1,string
1267,IMMEDIATE,70014,1029,1,string
1268,IMMEDIATE,70014,1030,2,float
1269,IMMEDIATE,70014,1031,2,float
1270,IMMEDIATE,70014,1032,2,float
1271,IMMEDIATE,70014,1033,2,float
1272,IMMEDIATE,70014,1034,2,float
1273,IMMEDIATE,70014,1035,2,float
1274,IMMEDIATE,70014,1036,2,float
1275,func000137,82529,1037,6,void()
1276,globaldef001363,82540,7893,2,float
1277,IMMEDIATE,70014,1038,1,string
